"se0","se6","t0","t6"
0.0946773626282426,0.0908031264365469,-0.272109136109374,-0.162691016806777
0.0437726301519057,0.0428910578803449,-0.290530001281477,-0.750293813091868
0.0934940662869977,0.0663920113520433,-0.188814356715471,-1.03708239152451
0.0650534582318381,0.0648440404305393,1.38606910705563,1.81697054669227
0.0475492320830559,0.0462256740398168,-1.09794705234073,-0.71674731318461
0.078791332657121,0.0711592966740806,-0.333458704394192,-0.150468560443487
0.0681753482181602,0.0669157381784373,0.846971042235014,0.899798188451207
0.0972552977604788,0.096902392388078,0.937141160779799,0.434139949456979
0.0483411557964183,0.0459808314339818,2.05935403913872,2.43818768233053
0.0732460535297894,0.0678870782561802,-0.883478194531346,-1.76372596586034
0.0493834287053509,0.0390093438042016,0.165622979442564,0.154866207856899
0.0934307301465391,0.0871015633680308,0.567083428434361,1.04554148926941
0.0516818892827489,0.050416328981503,0.355411005280713,0.405869950697183
0.0461664936488863,0.043538603009661,0.438385704630489,0.40683158049727
0.0350667175488112,0.0361238454911523,-0.985675752144891,-1.04947396886544
0.0898115077224668,0.08610046971832,0.990217537332208,0.5754100164592
0.0755397765862788,0.0402124490663783,-0.125074414368288,0.380910899783337
0.0715393417748058,0.0721663547404407,-0.152779674370463,-0.0281359916316165
0.0507205224815605,0.0520685652483747,-0.164555372505725,-0.159519213817595
0.0376447417629393,0.0371579730927988,0.394346918591433,0.301726868014528
0.0751788319716441,0.0715916636250005,-1.60448620396136,-1.75229181044154
0.0556170338650625,0.0393520930241532,0.234585012623813,1.04339786114981
0.180670761585201,0.156498821387591,-0.96479824044955,-0.679507249215398
0.0371654364330221,0.0365085782337882,-0.0589988020737464,-0.1838485105553
0.053077745839098,0.0520967162081582,2.03441155750529,2.00139323105003
0.054670469535619,0.0406717825160256,1.25847126963697,1.78339582661964
0.0779783955988522,0.0745959302829761,-0.474044650813474,-0.431889533230348
0.0297489126806363,0.0245223167214844,-2.5031509993361,-2.58949321977368
0.0543672978684184,0.055989348571596,-0.160577759494556,-0.263497768888634
0.0414412092036813,0.0412432706576023,0.557989146181962,0.663878970662965
0.063520287633805,0.0630478180932488,0.549257984365657,0.520288340670301
0.0369584879555937,0.0359691008273182,1.26458330127797,1.27337509044828
0.0830946605237573,0.0881878308218096,-1.66372492266007,-1.67690603919576
0.0420817264215194,0.0300748301601025,0.107378527874621,0.616851387823551
0.0459362652664879,0.0364113403769829,0.879608866149701,0.0686441361494543
0.0563506462812174,0.0522645749272875,0.81572411604173,0.845088571941609
0.0389173649327855,0.0385355605019981,-0.857984167269251,-1.05887241502613
0.0463833562595073,0.0448339273559607,-0.794119917264999,-0.8877358274137
0.0406240876489489,0.0356230281198282,2.44897688925038,2.14050825272582
0.108176072782596,0.10378350097395,1.81174835791693,1.80266116625134
0.0583931251412538,0.0437445837182117,0.954301424018189,0.0249324963267674
0.113808622621837,0.118634631417726,-0.324716907069562,-0.417553293324867
0.0521735868142355,0.0415045160258624,-0.156786537462232,-1.63631403190882
0.0580331144852274,0.0322720506209079,-0.697918490224688,-0.654361319467877
0.0567759136697748,0.0570616708314046,0.262539884209822,0.178661428772219
0.0491248587339755,0.029931672529364,0.0957447867456124,0.652175333118099
0.0454624716564465,0.0440787467182142,-0.0517717640441134,-0.505531322513384
0.0988639086219631,0.0978871215217173,0.799956970067597,0.180602557576345
0.0556576405712289,0.0501561685878358,0.959118773959046,0.647245551582115
0.0365651632434842,0.0349963631131774,-1.13731484394413,-1.62428828750097
0.0402619105494264,0.038093545873542,-0.140845779400019,-0.135479861827183
